time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.995998,-0.0905048664852,-1.00629139685,-1.16314093241,1.94278666786,0.666514652336,1.02431567111,-0.498543756063,100.0,-0.158000021152,-0.740912720549,0.857111765231,1.31615551601,-0.143810698864,1.40742737288,-1.07301956113,0.0
1.006021,-0.0908883616822,-1.00705838725,-1.16390792281,1.94278666786,0.66728164273,1.02316518552,-0.498160260866,100.0,-0.158000021152,-0.740145730155,0.857878755625,1.31538852561,-0.144577689258,1.40819436328,-1.07340305632,0.0
1.016045,-0.0897378760913,-1.00705838725,-1.16390792281,1.94278666786,0.666514652336,1.02393217591,-0.498160260866,100.0,-0.157616525955,-0.740912720549,0.858262250822,1.31538852561,-0.144194194061,1.40742737288,-1.07340305632,0.0
1.026011,-0.0905048664852,-1.00744188244,-1.16390792281,1.94240317266,0.666514652336,1.02469916631,-0.498160260866,100.0,-0.157616525955,-0.740912720549,0.857111765231,1.31538852561,-0.144577689258,1.40781086808,-1.07378655152,0.0
1.036045,-0.0905048664852,-1.00667489205,-1.16390792281,1.94317016305,0.667665137927,1.02354868072,-0.499310746457,100.0,-0.158000021152,-0.741296215746,0.857878755625,1.31538852561,-0.144194194061,1.40781086808,-1.07340305632,0.0
1.045991,-0.0916553520762,-1.00667489205,-1.16352442761,1.94278666786,0.666514652336,1.02393217591,-0.49892725126,100.0,-0.157616525955,-0.740529225352,0.858262250822,1.31423804002,-0.143810698864,1.40819436328,-1.07340305632,0.0
1.056029,-0.0901213712883,-1.00782537764,-1.16314093241,1.94278666786,0.666898147533,1.02393217591,-0.49892725126,100.0,-0.157616525955,-0.741296215746,0.857878755625,1.31538852561,-0.143810698864,1.40742737288,-1.07340305632,0.0
1.065994,-0.0912718568792,-1.00667489205,-1.16275743722,1.94317016305,0.666514652336,1.02354868072,-0.499310746457,100.0,-0.158000021152,-0.740912720549,0.856344774837,1.31538852561,-0.144577689258,1.40896135367,-1.07340305632,0.0
1.075990,-0.0912718568792,-1.00705838725,-1.16390792281,1.94201967746,0.666514652336,1.02393217591,-0.49892725126,100.0,-0.157616525955,-0.740912720549,0.857878755625,1.31615551601,-0.144577689258,1.40742737288,-1.07263606593,0.0
1.086028,-0.0920388472731,-1.00629139685,-1.16275743722,1.94278666786,0.666131157139,1.02354868072,-0.498160260866,100.0,-0.157616525955,-0.740912720549,0.857878755625,1.31538852561,-0.143810698864,1.40742737288,-1.07263606593,0.0
1.096044,-0.0916553520762,-1.00667489205,-1.16275743722,1.94240317266,0.66728164273,1.02393217591,-0.497776765669,100.0,-0.158000021152,-0.741679710943,0.857495260428,1.31538852561,-0.143810698864,1.40742737288,-1.07378655152,0.0
1.106040,-0.0908883616822,-1.00667489205,-1.16275743722,1.94240317266,0.666898147533,1.02354868072,-0.497776765669,100.0,-0.158383516349,-0.740529225352,0.857878755625,1.31500503041,-0.144577689258,1.40819436328,-1.07340305632,0.0
1.116032,-0.0901213712883,-1.00705838725,-1.16352442761,1.94240317266,0.666514652336,1.02431567111,-0.498543756063,100.0,-0.158000021152,-0.740912720549,0.857111765231,1.31615551601,-0.144577689258,1.40819436328,-1.07340305632,0.0
1.126001,-0.0908883616822,-1.00744188244,-1.16390792281,1.94240317266,0.666898147533,1.02316518552,-0.498160260866,100.0,-0.158767011546,-0.741296215746,0.857878755625,1.31577202081,-0.144194194061,1.40781086808,-1.07340305632,0.0
1.135991,-0.0912718568792,-1.00667489205,-1.16352442761,1.94317016305,0.666514652336,1.02431567111,-0.497776765669,100.0,-0.157616525955,-0.740145730155,0.857878755625,1.31538852561,-0.144194194061,1.40781086808,-1.07340305632,0.0
1.145989,-0.0908883616822,-1.00629139685,-1.16429141801,1.94278666786,0.666898147533,1.02393217591,-0.498160260866,100.0,-0.158000021152,-0.740529225352,0.856728270034,1.31462153522,-0.143427203667,1.40896135367,-1.07340305632,0.0
1.156042,-0.0908883616822,-1.00667489205,-1.16275743722,1.94278666786,0.666514652336,1.02354868072,-0.497776765669,100.0,-0.158000021152,-0.740529225352,0.857878755625,1.31500503041,-0.144194194061,1.40742737288,-1.07340305632,0.0
1.166027,-0.0908883616822,-1.00629139685,-1.16352442761,1.94278666786,0.667665137927,1.02393217591,-0.49892725126,100.0,-0.158000021152,-0.740912720549,0.857495260428,1.31538852561,-0.144577689258,1.40781086808,-1.07301956113,0.0
1.176117,-0.0912718568792,-1.00667489205,-1.16390792281,1.94240317266,0.666514652336,1.02354868072,-0.498160260866,100.0,-0.158000021152,-0.741296215746,0.857111765231,1.31500503041,-0.143810698864,1.40781086808,-1.07340305632,0.0
1.186043,-0.0901213712883,-1.00744188244,-1.16390792281,1.94240317266,0.666514652336,1.02393217591,-0.498543756063,100.0,-0.157616525955,-0.740145730155,0.856728270034,1.31500503041,-0.144577689258,1.40819436328,-1.07340305632,0.0
1.196044,-0.0912718568792,-1.00629139685,-1.16352442761,1.94278666786,0.66728164273,1.02354868072,-0.49892725126,100.0,-0.157616525955,-0.740529225352,0.857495260428,1.31500503041,-0.143810698864,1.40781086808,-1.07301956113,0.0
1.206017,-0.0916553520762,-1.00705838725,-1.16314093241,1.94317016305,0.666514652336,1.02393217591,-0.498160260866,100.0,-0.158000021152,-0.740529225352,0.858645746019,1.31577202081,-0.144194194061,1.40781086808,-1.07378655152,0.0
1.216001,-0.0908883616822,-1.00705838725,-1.16314093241,1.94278666786,0.666514652336,1.02354868072,-0.498543756063,100.0,-0.158000021152,-0.740912720549,0.858645746019,1.31500503041,-0.144194194061,1.40781086808,-1.07340305632,0.0
1.226020,-0.0908883616822,-1.00667489205,-1.16314093241,1.94317016305,0.665747661942,1.02278169032,-0.49892725126,100.0,-0.158000021152,-0.740912720549,0.857495260428,1.31462153522,-0.143810698864,1.40781086808,-1.07340305632,0.0
1.235996,-0.0912718568792,-1.00705838725,-1.16352442761,1.94278666786,0.66728164273,1.02354868072,-0.499310746457,100.0,-0.157616525955,-0.740912720549,0.857495260428,1.31500503041,-0.144577689258,1.40781086808,-1.07340305632,0.0
1.245987,-0.0912718568792,-1.00667489205,-1.16237394202,1.94317016305,0.666898147533,1.02393217591,-0.498160260866,100.0,-0.158000021152,-0.740912720549,0.857878755625,1.31577202081,-0.144194194061,1.40704387769,-1.07301956113,0.0
1.256033,-0.0908883616822,-1.00629139685,-1.16352442761,1.94317016305,0.666514652336,1.02354868072,-0.498543756063,100.0,-0.158000021152,-0.740912720549,0.857495260428,1.31500503041,-0.144194194061,1.40819436328,-1.07301956113,0.0
1.266011,-0.0901213712883,-1.00629139685,-1.16352442761,1.94317016305,0.666898147533,1.02354868072,-0.498160260866,100.0,-0.158000021152,-0.740529225352,0.858262250822,1.31538852561,-0.144577689258,1.40781086808,-1.07340305632,0.0
1.275991,-0.0905048664852,-1.00705838725,-1.16352442761,1.94240317266,0.666898147533,1.02354868072,-0.498160260866,100.0,-0.157233030758,-0.741296215746,0.857878755625,1.31462153522,-0.144194194061,1.40742737288,-1.07340305632,0.0
1.286057,-0.0908883616822,-1.00667489205,-1.16352442761,1.94278666786,0.667665137927,1.02278169032,-0.49892725126,100.0,-0.157616525955,-0.740912720549,0.857878755625,1.31577202081,-0.144577689258,1.40742737288,-1.07301956113,0.0
1.296041,-0.0908883616822,-1.00667489205,-1.16237394202,1.94278666786,0.666898147533,1.02316518552,-0.498543756063,100.0,-0.158000021152,-0.740912720549,0.858645746019,1.31538852561,-0.143427203667,1.40857785848,-1.07340305632,0.0
1.306014,-0.0912718568792,-1.00629139685,-1.16314093241,1.94278666786,0.666514652336,1.02316518552,-0.498543756063,100.0,-0.158000021152,-0.741296215746,0.856344774837,1.31538852561,-0.144194194061,1.40781086808,-1.07378655152,0.0
1.316047,-0.0916553520762,-1.00744188244,-1.16352442761,1.94278666786,0.66728164273,1.02393217591,-0.498160260866,100.0,-0.158383516349,-0.740912720549,0.856728270034,1.31500503041,-0.144194194061,1.40704387769,-1.07417004672,0.0
1.326056,-0.0905048664852,-1.00705838725,-1.16352442761,1.94355365825,0.666898147533,1.02316518552,-0.49892725126,100.0,-0.157616525955,-0.741296215746,0.858262250822,1.31462153522,-0.144577689258,1.40742737288,-1.07340305632,0.0
1.336000,-0.0920388472731,-1.00667489205,-1.16275743722,1.94278666786,0.666898147533,1.02431567111,-0.498543756063,100.0,-0.157616525955,-0.740529225352,0.857495260428,1.31500503041,-0.144194194061,1.40742737288,-1.07340305632,0.0
1.346050,-0.0908883616822,-1.00667489205,-1.16275743722,1.94278666786,0.666898147533,1.02316518552,-0.49892725126,100.0,-0.157616525955,-0.740529225352,0.857878755625,1.31500503041,-0.143810698864,1.40742737288,-1.07340305632,0.0
1.356058,-0.0908883616822,-1.00667489205,-1.16352442761,1.94317016305,0.666898147533,1.02354868072,-0.497776765669,100.0,-0.157616525955,-0.741296215746,0.857878755625,1.31462153522,-0.143810698864,1.40781086808,-1.07340305632,0.0
1.366008,-0.0912718568792,-1.00667489205,-1.16314093241,1.94240317266,0.666514652336,1.02354868072,-0.498543756063,100.0,-0.157616525955,-0.741296215746,0.858262250822,1.31538852561,-0.144577689258,1.40704387769,-1.07340305632,0.0
1.375958,-0.0912718568792,-1.00667489205,-1.16352442761,1.94278666786,0.666514652336,1.02431567111,-0.49892725126,100.0,-0.157616525955,-0.741296215746,0.856728270034,1.31538852561,-0.144194194061,1.40704387769,-1.07378655152,0.0
1.386037,-0.0905048664852,-1.00667489205,-1.16237394202,1.94278666786,0.666514652336,1.02393217591,-0.49892725126,100.0,-0.158000021152,-0.741296215746,0.857495260428,1.31500503041,-0.144577689258,1.40781086808,-1.07340305632,0.0
1.396060,-0.0912718568792,-1.00667489205,-1.16237394202,1.94317016305,0.666898147533,1.02316518552,-0.498160260866,100.0,-0.158000021152,-0.741296215746,0.858262250822,1.31500503041,-0.144961184455,1.40742737288,-1.07340305632,0.0
1.405988,-0.0912718568792,-1.00744188244,-1.16352442761,1.94240317266,0.666131157139,1.02316518552,-0.497776765669,100.0,-0.158383516349,-0.740529225352,0.858262250822,1.31577202081,-0.143810698864,1.40742737288,-1.07340305632,0.0
1.416022,-0.0912718568792,-1.00667489205,-1.16275743722,1.94240317266,0.66728164273,1.02393217591,-0.497776765669,100.0,-0.158000021152,-0.740145730155,0.857495260428,1.31538852561,-0.144194194061,1.40704387769,-1.07340305632,0.0
1.426011,-0.0912718568792,-1.00667489205,-1.16352442761,1.94278666786,0.666514652336,1.02354868072,-0.497776765669,100.0,-0.158000021152,-0.741679710943,0.857111765231,1.31538852561,-0.144577689258,1.40781086808,-1.07301956113,0.0
1.436005,-0.0908883616822,-1.00667489205,-1.16275743722,1.94317016305,0.66728164273,1.02354868072,-0.498543756063,100.0,-0.158000021152,-0.740145730155,0.857495260428,1.31538852561,-0.144194194061,1.40781086808,-1.07340305632,0.0
1.445985,-0.0920388472731,-1.00744188244,-1.16352442761,1.94317016305,0.666514652336,1.02354868072,-0.498543756063,100.0,-0.157616525955,-0.741296215746,0.857495260428,1.31615551601,-0.144577689258,1.40742737288,-1.07340305632,0.0
1.456060,-0.0905048664852,-1.00667489205,-1.16314093241,1.94317016305,0.666514652336,1.02354868072,-0.497776765669,100.0,-0.158000021152,-0.741679710943,0.857878755625,1.31577202081,-0.144194194061,1.40781086808,-1.07301956113,0.0
1.466044,-0.0912718568792,-1.00629139685,-1.16275743722,1.94240317266,0.666514652336,1.02431567111,-0.498160260866,100.0,-0.158000021152,-0.740912720549,0.857878755625,1.31538852561,-0.144577689258,1.40781086808,-1.07340305632,0.0
1.476046,-0.0916553520762,-1.00667489205,-1.16237394202,1.94278666786,0.666898147533,1.02354868072,-0.49892725126,100.0,-0.157616525955,-0.739762234958,0.857495260428,1.31577202081,-0.144194194061,1.40819436328,-1.07378655152,0.0
1.486075,-0.0908883616822,-1.00705838725,-1.16314093241,1.94278666786,0.666514652336,1.02393217591,-0.498160260866,100.0,-0.158000021152,-0.740529225352,0.857495260428,1.31500503041,-0.144577689258,1.40742737288,-1.07263606593,0.0
1.496051,-0.0908883616822,-1.00629139685,-1.16352442761,1.94278666786,0.666898147533,1.02354868072,-0.498543756063,100.0,-0.158000021152,-0.740529225352,0.858262250822,1.31462153522,-0.144961184455,1.40781086808,-1.07340305632,0.0
1.506008,-0.0897378760913,-1.00667489205,-1.16199044682,1.94355365825,0.666131157139,1.02354868072,-0.498543756063,100.0,-0.157616525955,-0.741296215746,0.859029241216,1.31538852561,-0.143427203667,1.40704387769,-1.07340305632,0.0
1.516026,-0.0905048664852,-1.00705838725,-1.16275743722,1.94240317266,0.666514652336,1.02354868072,-0.498160260866,100.0,-0.158000021152,-0.740529225352,0.857878755625,1.31462153522,-0.143810698864,1.40704387769,-1.07340305632,0.0
1.526028,-0.0908883616822,-1.00744188244,-1.16352442761,1.94317016305,0.666898147533,1.02354868072,-0.498160260866,100.0,-0.158000021152,-0.740529225352,0.856728270034,1.31500503041,-0.144577689258,1.40742737288,-1.07301956113,0.0
1.535993,-0.0905048664852,-1.00705838725,-1.16314093241,1.94278666786,0.666514652336,1.02431567111,-0.497776765669,100.0,-0.158000021152,-0.741296215746,0.857111765231,1.31500503041,-0.144194194061,1.40742737288,-1.07340305632,0.0
1.546031,-0.0916553520762,-1.00667489205,-1.16352442761,1.94278666786,0.666514652336,1.02354868072,-0.498160260866,100.0,-0.158383516349,-0.740912720549,0.857495260428,1.31500503041,-0.144194194061,1.40704387769,-1.07340305632,0.0
1.556028,-0.0908883616822,-1.00744188244,-1.16314093241,1.94355365825,0.666898147533,1.02354868072,-0.49892725126,100.0,-0.157616525955,-0.740912720549,0.857495260428,1.31538852561,-0.144194194061,1.40781086808,-1.07378655152,0.0
1.566002,-0.0908883616822,-1.00705838725,-1.16314093241,1.94278666786,0.666898147533,1.02354868072,-0.49892725126,100.0,-0.158383516349,-0.740529225352,0.857878755625,1.31538852561,-0.143810698864,1.40704387769,-1.07301956113,0.0
1.576040,-0.0924223424701,-1.00705838725,-1.16352442761,1.94278666786,0.66728164273,1.02393217591,-0.498543756063,100.0,-0.157616525955,-0.740912720549,0.857878755625,1.31577202081,-0.144194194061,1.40704387769,-1.07301956113,0.0
1.586054,-0.0912718568792,-1.00667489205,-1.16352442761,1.94240317266,0.666898147533,1.02393217591,-0.49892725126,100.0,-0.158000021152,-0.740912720549,0.856344774837,1.31462153522,-0.144194194061,1.40742737288,-1.07340305632,0.0
1.596046,-0.0908883616822,-1.00667489205,-1.16352442761,1.94278666786,0.666898147533,1.02316518552,-0.498543756063,100.0,-0.157233030758,-0.740529225352,0.857878755625,1.31500503041,-0.144194194061,1.40819436328,-1.07301956113,0.0
1.605988,-0.0908883616822,-1.00629139685,-1.16352442761,1.94278666786,0.66728164273,1.02431567111,-0.498543756063,100.0,-0.157616525955,-0.740912720549,0.857111765231,1.31538852561,-0.144577689258,1.40781086808,-1.07301956113,0.0
1.615991,-0.0908883616822,-1.00667489205,-1.16352442761,1.94278666786,0.66728164273,1.02354868072,-0.498160260866,100.0,-0.158000021152,-0.741296215746,0.857878755625,1.31538852561,-0.144194194061,1.40781086808,-1.07301956113,0.0
1.626043,-0.0912718568792,-1.00667489205,-1.16352442761,1.94278666786,0.667665137927,1.02354868072,-0.49892725126,100.0,-0.157616525955,-0.740912720549,0.857878755625,1.31462153522,-0.143810698864,1.40781086808,-1.07301956113,0.0
1.636019,-0.0901213712883,-1.00667489205,-1.16352442761,1.94240317266,0.66728164273,1.02393217591,-0.498543756063,100.0,-0.158000021152,-0.741296215746,0.857878755625,1.31538852561,-0.143810698864,1.40857785848,-1.07301956113,0.0
1.646121,-0.0908883616822,-1.00629139685,-1.16390792281,1.94317016305,0.66728164273,1.02354868072,-0.498160260866,100.0,-0.158383516349,-0.740145730155,0.856728270034,1.31538852561,-0.144577689258,1.40704387769,-1.07340305632,0.0
1.656063,-0.0924223424701,-1.00744188244,-1.16275743722,1.94317016305,0.666514652336,1.02393217591,-0.499310746457,100.0,-0.158000021152,-0.740912720549,0.857495260428,1.31500503041,-0.144194194061,1.40704387769,-1.07340305632,0.0
1.666022,-0.0920388472731,-1.00667489205,-1.16314093241,1.94317016305,0.66728164273,1.02316518552,-0.498160260866,100.0,-0.158383516349,-0.740529225352,0.857111765231,1.31577202081,-0.144577689258,1.40742737288,-1.07340305632,0.0
1.676021,-0.0920388472731,-1.00629139685,-1.16352442761,1.94317016305,0.666898147533,1.02354868072,-0.498543756063,100.0,-0.158383516349,-0.740529225352,0.857495260428,1.31500503041,-0.144194194061,1.40781086808,-1.07301956113,0.0
1.685992,-0.0908883616822,-1.00744188244,-1.16275743722,1.94355365825,0.666898147533,1.02354868072,-0.497776765669,100.0,-0.158000021152,-0.740912720549,0.857111765231,1.31538852561,-0.144194194061,1.40742737288,-1.07340305632,0.0
1.696042,-0.0912718568792,-1.00705838725,-1.16314093241,1.94278666786,0.666898147533,1.02354868072,-0.49892725126,100.0,-0.158000021152,-0.740912720549,0.856728270034,1.31577202081,-0.143810698864,1.40896135367,-1.07340305632,0.0
1.706022,-0.0912718568792,-1.00667489205,-1.16314093241,1.94278666786,0.666514652336,1.02393217591,-0.497776765669,100.0,-0.158000021152,-0.740912720549,0.857111765231,1.31538852561,-0.143810698864,1.40781086808,-1.07301956113,0.0
1.716024,-0.0908883616822,-1.00667489205,-1.16352442761,1.94278666786,0.666898147533,1.02316518552,-0.498160260866,100.0,-0.158000021152,-0.740912720549,0.857495260428,1.31500503041,-0.144194194061,1.40704387769,-1.07301956113,0.0
