time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
20.42,-0.0924223424701,-1.00705838725,-1.16352442761,1.94240317266,0.666514652336,1.02393217591,-0.499310746457,100.0,-0.000383495196971,-0.469398121093,0.782330201822,0.875136039489,-0.113514578304,1.62180118799,-2.787437437437437,0.0
20.43,-0.0924223424701,-1.00705838725,-1.16352442761,1.94240317266,0.666514652336,1.02393217591,-0.499310746457,100.0,-0.000383495196971,-0.469398121093,0.782330201822,0.875136039489,-0.113514578304,1.62180118799,-2.781331331331331,0.0
20.44,-0.0924223424701,-1.00705838725,-1.16352442761,1.94240317266,0.666514652336,1.02393217591,-0.499310746457,100.0,-0.000383495196971,-0.469398121093,0.782330201822,0.875136039489,-0.113514578304,1.62180118799,-2.775225225225225,0.0
20.45,-0.0912718568792,-1.00667489205,-1.16390792281,1.94317016305,0.66728164273,1.02354868072,-0.498543756063,100.0,0.0,-0.46594666432,0.782330201822,0.87245157311,-0.113131083107,1.62256817839,-2.769119119119119,0.0
20.46,-0.0912718568792,-1.00667489205,-1.16390792281,1.94317016305,0.66728164273,1.02354868072,-0.498543756063,100.0,0.0,-0.46594666432,0.782330201822,0.87245157311,-0.113131083107,1.62256817839,-2.763013013013013,0.0
20.47,-0.0912718568792,-1.00667489205,-1.16390792281,1.94317016305,0.66728164273,1.02354868072,-0.498543756063,100.0,0.0,-0.46594666432,0.782330201822,0.87245157311,-0.113131083107,1.62256817839,-2.7569069069069068,0.0
20.48,-0.0912718568792,-1.00667489205,-1.16390792281,1.94317016305,0.66728164273,1.02354868072,-0.498543756063,100.0,0.0,-0.46594666432,0.782330201822,0.87245157311,-0.113131083107,1.62256817839,-2.7508008008008007,0.0
20.490000000000002,-0.0912718568792,-1.00667489205,-1.16390792281,1.94317016305,0.66728164273,1.02354868072,-0.498543756063,100.0,0.0,-0.46594666432,0.782330201822,0.87245157311,-0.113131083107,1.62256817839,-2.7446946946946946,0.0
20.5,-0.0905048664852,-1.00667489205,-1.16314093241,1.94278666786,0.666898147533,1.02316518552,-0.498543756063,100.0,0.00153398078789,-0.463262197941,0.781946706625,0.867849630746,-0.11274758791,1.62295167358,-2.7385885885885886,0.0
20.51,-0.0905048664852,-1.00667489205,-1.16314093241,1.94278666786,0.666898147533,1.02316518552,-0.498543756063,100.0,0.00153398078789,-0.463262197941,0.781946706625,0.867849630746,-0.11274758791,1.62295167358,-2.7324824824824825,0.0
